664,604
934,397
21,492
353,886
448,480
836,305
598,963
279,276
334,836
865,220
583,116
28,940
541,329
1,353
619,229
320,564
426,63
483,641
468,273
656,959
142,206
537,376
151,161
142,586
919,167
910,807
819,554
622,882
393,479
790,918
255,867
672,165
37,687
80,83
645,731
331,637
362,115
765,851
273,765
460,688
159,933
518,171
622,351
301,449
636,256
554,352
636,831
864,140
299,921
161,322
860,172
678,135
50,158
35,574
701,236
962,729
226,67
840,474
653,189
640,399
947,45
920,498
534,323
657,543
650,609
475,592
115,351
251,664
158,134
603,351
220,853
202,454
532,886
255,336
8,849
418,498
116,254
974,522
455,769
538,586
210,628
353,2
937,914
732,338
362,395
677,901
516,894
145,858
893,964
691,393
615,905
20,863
191,178
303,860
650,132
567,999
889,567
718,497
988,232
146,23
640,307
10,962
716,777
274,164
728,911
906,289
167,361
779,589
550,161
970,322
614,664
700,25
324,475
730,722
509,56
962,236
257,786
330,396
720,550
604,559
440,535
781,33
779,586
41,939
846,153
772,303
592,708
895,567
936,566
347,306
79,930
511,47
746,687
394,143
846,847
103,225
223,735
580,259
790,794
886,882
357,977
624,805
237,267
540,95
807,705
204,185
995,992
759,979
794,11
231,837
907,66
401,436
271,64
8,171
39,813
346,941
116,344
236,500
144,399
675,591
468,741
833,370
18,49
958,118
345,697
158,703
166,934
891,685
734,690
463,597
103,792
332,901
60,422
220,605
879,722
684,311
347,74
518,439
81,412
817,708
750,974
950,673
876,569
256,680
299,16
634,966
577,761
117,794
255,499
581,430
189,233
467,510
432,319
756,706
594,251
502,636
672,403
0,734
475,353
493,955
635,283
96,68
42,585
603,568
614,702
806,31
325,374
941,439
553,850
315,156
329,152
459,719
923,360
812,576
245,941
682,355
674,190
709,739
21,201
116,469
260,15
621,796
81,500
876,146
656,598
573,232
322,765
244,874
942,216
887,903
357,804
581,470
908,485
750,324
105,356
700,145
24,291
915,4
29,504
551,129
664,820
448,396
188,880
976,523
584,973
633,242
567,356
999,653
493,16
443,307
155,100
381,99
875,389
63,262
684,571
118,756
730,981
553,398
414,31
192,957
424,335
740,175
354,31
731,831
968,317
197,671
667,532
852,65
412,156
939,994
529,989
258,898
872,786
713,459
18,498
668,147
452,605
100,949
915,362
93,792
148,240
856,93
640,726
809,241
496,493
787,544
322,898
521,764
376,301
783,86
594,128
406,631
487,390
324,386
782,76
797,714
221,730
555,651
643,488
199,519
758,25
833,230
753,967
9,190
9,415
271,753
37,497
278,362
482,584
242,969
733,975
847,622
992,414
757,57
431,877
244,375
124,775
873,484
386,877
857,620
283,159
188,451
703,864
353,241
375,0
616,688
598,711
868,795
452,340
6,185
760,722
292,597
145,344
235,82
353,641
225,779
864,148
421,226
643,88
956,233
808,449
206,21
735,882
566,925
431,49
884,16
496,731
112,220
926,336
690,316
291,790
131,616
803,375
939,643
544,405
173,480
344,51
914,504
813,365
439,835
882,728
964,63
400,932
371,306
196,539
536,989
479,267
895,999
279,504
965,420
34,209
409,692
334,108
747,759
396,143
319,325
543,112
497,154
437,964
736,194
433,590
812,635
685,202
395,939
687,819
519,815
754,60
566,856
112,661
858,885
53,309
51,658
710,763
715,868
950,7
867,235
960,118
452,682
680,65
37,981
753,246
226,989
625,190
781,442
560,55
359,395
79,856
552,978
674,50
512,827
997,980
918,944
462,111
146,856
787,31
499,904
132,426
397,29
865,573
662,901
888,314
929,383
696,189
959,812
954,968
243,863
986,888
725,136
356,425
154,387
657,876
861,284
89,377
250,418
336,978
960,856
300,741
84,55
536,310
339,12
455,130
989,576
143,199
124,594
321,540
824,635
779,90
792,484
103,112
456,288
169,356
976,962
761,176
984,8
76,216
280,611
944,159
941,334
490,300
891,499
715,200
772,92
497,883
7,221
534,557
90,869
366,189
406,925
688,477
956,516
429,157
743,475
269,158
885,27
963,341
399,226
691,956
24,454
711,601
918,578
45,694
903,732
780,302
432,444
582,231
947,882
609,826
707,614
657,1
987,240
865,327
697,813
947,388
183,952
131,480
69,594
737,890
957,38
990,304
867,323
351,92
376,977
801,729
614,509
609,713
428,974
614,694
861,165
371,251
43,429
48,786
220,143
121,278
896,731
350,521
669,819
399,720
211,485
851,167
265,627
190,559
733,201
770,825
580,963
291,238
927,989
263,381
279,557
170,980
561,597
506,461
523,13
231,762
868,165
266,283
674,466
698,241
368,701
765,84
147,721
417,628
467,254
25,966
104,876
319,840
406,703
232,210
782,836
879,107
290,977
561,676
660,257
474,493
875,961
645,576
497,413
323,113
110,491
545,577
174,558
746,802
562,908
285,517
466,220
223,214
967,969
901,854
741,473
411,747
976,394
162,312
197,716
809,462
165,536
825,139
873,926
318,12
9,691
4,148
469,276
454,278
886,611
588,624
373,501
488,85
62,369
447,186
16,243
280,88
667,940
189,52
199,370
759,427
251,326
409,178
972,453
967,556
432,289
784,986
12,396
386,448
612,17
861,473
869,490
475,218
912,588
421,252
450,574
207,233
284,341
445,859
886,178
87,213
865,160
378,939
304,682
942,604
761,907
205,150
832,826
535,276
782,88
712,69
516,860
260,260
871,582
176,975
53,489
873,380
453,156
250,449
520,714
459,507
897,666
549,343
328,311
419,635
313,805
215,781
225,554
233,194
188,831
511,723
715,846
141,5
257,343
307,636
759,747
130,721
903,151
965,684
464,655
526,69
556,239
32,20
80,17
999,814
345,882
348,496
393,93
783,971
212,367
248,749
469,658
635,199
856,146
256,458
682,741
949,733
668,59
146,78
186,632
370,753
310,913
633,275
632,802
245,374
668,756
545,723
484,82
551,934
669,795
988,949
40,666
229,797
302,510
178,882
877,803
511,202
798,92
347,699
550,300
497,16
912,508
149,286
910,992
911,204
97,621
127,198
672,976
989,138
26,401
612,358
779,946
663,336
225,800
700,774
571,762
418,781
123,555
57,499
608,606
339,25
671,306
113,679
603,161
863,949
263,353
480,197
52,99
340,479
254,588
753,914
199,536
40,251
900,757
754,483
161,501
861,191
916,511
775,175
477,976
595,836
366,963
459,60
616,569
70,918
59,377
218,791
109,545
804,640
787,38
885,617
805,991
557,948
34,216
50,49
855,691
797,749
136,232
898,680
877,255
888,79
427,325
548,147
281,643
656,264
5,560
522,226
152,135
985,731
90,112
441,22
184,471
964,439
934,963
362,881
325,169
653,516
794,44
228,15
440,693
18,763
509,346
592,843
349,176
498,927
93,209
480,219
162,769
132,890
837,994
42,525
708,647
100,964
245,681
751,785
621,325
289,79
176,847
465,716
124,68
428,895
773,294
890,120
935,262
654,571
12,757
337,295
192,678
582,73
704,688
725,814
605,133
457,263
591,658
886,994
674,646
638,754
310,931
535,911
881,389
725,13
641,999
650,178
296,750
65,349
782,237
545,799
929,332
793,452
594,291
338,830
986,531
874,823
332,609
531,419
76,959
670,887
312,795
119,41
438,942
691,230
549,604
572,753
493,358
940,949
34,573
407,211
772,742
402,885
419,556
371,589
341,334
717,347
76,179
960,966
376,250
647,853
665,974
748,217
689,563
710,84
514,864
177,248
403,892
902,907
616,76
125,303
653,493
35,219
766,334
236,53
172,539
685,25
47,915
263,66
754,97
354,212
389,364
9,174
823,206
617,472
278,547
937,634
135,55
170,349
309,657
955,684
249,571
630,809
203,797
210,806
778,876
98,825
441,905
343,353
624,464
454,206
935,66
832,462
454,468
579,79
640,174
373,130
115,366
544,578
645,482
811,894
397,250
877,816
487,563
865,222
716,536
156,277
461,470
992,120
413,11
896,868
663,648
802,344
994,679
556,867
736,201
640,166
502,771
944,602
188,617
682,984
931,949
567,533
893,228
880,517
448,428
197,992
878,974
763,130
439,356
961,25
648,941
254,34
452,339
922,227
670,275
654,863
782,821
964,754
824,373
547,228
272,645
637,798
120,952
510,678
729,709
448,348
194,931
160,114
506,520
859,928
327,643
375,660
383,647
441,957
815,443
848,40
578,27
947,950
583,807
128,902
20,942
472,93
772,675
87,159
215,792
180,156
292,81
799,166
133,761
111,758
354,176
305,282
39,357
68,357
342,590
517,120
128,763
603,907
588,890
907,564
48,40
859,24
449,693
9,285
96,816
624,24
208,984
636,149
29,998
662,442
67,102
968,777
638,694
449,500
368,124
274,866
479,573
942,424
74,766
708,3
110,283
374,71
232,652
834,141
82,88
630,646
411,639
649,477
860,358
431,427
131,201
406,520
663,913
784,860
176,292
911,706
883,957
299,581
403,552
855,708
3,637
262,633
741,294
672,383
383,515
536,473
993,435
284,777
22,679
521,190
89,540
703,205
331,116
628,91
250,448
749,33
460,283
608,0
584,584
97,287
711,396
678,78
746,115
809,326
430,934
245,11
455,891
906,728
277,483
558,115
973,141
123,835
278,142
412,748
238,549
264,830
994,90
740,350
311,517
693,90
653,811
56,783
603,918
399,485
836,119
593,63
985,790
415,484
104,668
829,319
118,400
131,892
756,917
666,528
790,940
748,73
667,6
719,334
607,714
517,806
307,265
45,544
104,361
72,187
726,730
462,339
989,156
827,567
239,280
384,822
345,371
296,41
961,791
458,453
863,893
472,647
336,266
354,330
34,953
690,988
178,151
22,652
828,946
512,636
392,231
669,932
631,672
488,521
996,934
82,773
345,559
159,59
759,368
279,945
822,909
203,250
949,515
287,805
827,524
762,183
291,871
521,830
719,794
798,407
371,950
702,670
195,352
213,337
896,205
296,175
543,827
936,93
38,83
665,238
658,96
907,200
384,388
149,793
715,278
675,662
591,89
519,167
993,675
748,790
605,57
395,366
767,77
738,107
776,57
574,724
319,933
748,920
608,868
953,731
575,48
926,139
991,154
527,838
675,0
39,87
657,419
710,275
636,1
291,465
910,899
523,188
320,511
316,614
759,305
291,672
707,966
701,62
551,792
2,20
244,250
868,773
21,410
838,704
302,4
380,136
205,566
35,539
279,219
909,218
993,362
12,481
44,384
395,729
477,773
462,814
289,221
90,566
519,854
935,784
342,542
454,522
170,148
981,402
135,975
677,354
281,53
833,637
682,635
380,496
408,565
16,230
24,788
209,172
853,989
307,545
962,796
365,204
572,337
217,662
857,554
301,880
460,89
863,862
343,19
856,130
953,76
884,265
647,266
147,7
241,104
564,521
985,73
526,976
567,384
725,93
437,566
29,639
101,177
959,862
651,752
768,769
645,897
716,561
722,622
807,706
696,837
123,464
355,583
47,741
457,512
904,464
167,854
828,121
972,533
585,76
684,228
5,919
892,180
967,577
117,885
639,684
569,835
78,205
916,468
134,31
677,187
432,907
746,471
784,503
615,835
348,760
406,136
579,573
698,119
687,879
121,856
207,766
752,428
168,660
479,816
355,459
683,762
697,906
475,196
356,830
437,430
619,285
316,338
589,739
57,268
624,538
801,395
330,484
278,841
603,101
778,369
758,167
205,646
845,656
753,703
301,170
149,488
827,725
334,486
639,626
684,87
441,348
727,538
754,435
957,704
635,210
658,634
489,354
921,71
191,882
836,741
711,868
873,569
600,25
380,547
698,580
555,540
690,77
47,400
593,433
805,717
165,696
371,594
177,552
546,628
668,556
137,630
240,769
741,388
968,549
348,377
940,312
216,41
127,137
550,743
936,370
359,519
730,238
983,249
312,383
337,110
547,959
902,333
507,481
681,475
668,949
961,887
860,542
582,872
677,786
387,122
792,940
556,644
525,579
175,7
998,817
148,906
909,956
112,24
94,713
220,0
694,300
803,335
603,434
905,49
556,205
31,336
671,742
245,129
252,131
341,7
539,992
596,42
699,749
724,278
223,266
681,894
516,977
943,898
490,216
743,513
683,818
491,346
355,689
745,41
780,16
272,70
276,937
355,575
548,979
138,650
823,699
767,310
88,590
659,671
501,107
602,300
156,475
823,56
968,724
746,839
190,124
355,168
548,524
916,684
436,193
182,179
360,409
342,32
795,174
113,398
278,803
713,166
956,813
163,887
790,158
550,807
689,210
650,473
3,707
957,818
126,960
231,95
685,664
388,588
213,164
301,864
993,605
849,667
930,732
264,352
191,842
79,678
958,945
191,61
214,588
70,284
780,148
3,886
94,272
771,216
504,536
517,408
40,85
499,285
168,132
892,780
671,936
491,9
25,139
47,1
893,37
730,292
124,588
980,728
574,253
622,761
194,867
123,55
590,800
875,799
24,532
837,984
575,636
280,810
594,537
413,462
306,740
212,602
946,95
891,884
740,523
195,891
682,357
662,635
80,175
255,806
327,959
346,632
369,675
342,680
851,904
993,865
166,394
774,182
470,572
328,641
924,152
224,275
930,219
763,224
120,478
520,326
424,902
685,49
905,459
238,8
125,582
450,185
4,941
479,236
702,867
454,919
621,664
747,902
123,266
410,386
326,273
219,523
157,657
572,109
260,769
941,246
667,419
216,41
344,155
352,111
182,419
71,836
627,211
126,662
405,896
227,441
507,895
416,183
864,201
946,398
584,856
948,843
624,47
134,64
689,104
318,428
658,330
577,176
530,487
678,362
20,793
266,734
125,62
995,177
634,713
532,844
137,806
809,508
17,943
670,262
900,722
263,771
132,453
212,823
241,710
464,771
345,338
995,103
876,664
76,418
77,991
344,619
51,922
568,726
356,823
319,7
180,927
631,814
538,46
44,613
43,844
367,844
393,366
399,580
305,89
293,189
457,334
749,353
880,16
482,398
15,154
697,843
765,445
59,134
813,179
504,209
964,672
454,402
351,966
221,44
529,673
614,417
635,237
849,809
813,541
990,195
369,853
262,48
313,553
824,709
965,947
246,4
215,601
605,543
786,202
611,873
573,67
341,363
242,519
415,927
604,263
157,321
516,696
107,745
794,820
491,560
647,365
696,333
617,659
352,99
34,107
438,873
125,916
66,355
631,151
420,265
142,815
746,5
222,708
828,632
910,517
247,557
543,673
814,543
2,379
643,739
111,829
342,410
379,528
656,903
846,562
90,576
845,230
299,524
325,644
757,732
402,938
83,922
489,648
164,653
659,626
817,493
803,980
510,563
350,985
763,277
510,836
358,221
843,837
993,201
576,219
683,684
126,610
0,628
788,271
543,97
819,840
505,381
326,898
155,157
682,946
447,4
516,591
320,16
338,522
28,766
920,739
933,938
801,956
853,588
938,82
418,16
917,24
377,813
296,546
767,394
321,370
245,879
308,918
968,576
325,103
588,480
273,315
230,204
160,245
102,34
293,766
417,178
357,866
872,912
302,72
205,87
678,590
474,581
976,114
497,489
591,41
612,23
932,791
46,773
118,894
937,4
590,759
143,200
196,723
522,720
243,10
466,986
765,97
22,784
778,963
761,712
790,846
726,876
668,794
836,847
267,78
267,930
473,754
701,556
84,923
176,574
918,508
144,656
894,328
621,444
622,609
238,660
220,492
854,338
664,591
365,270
383,483
636,857
161,277
381,202
218,527
752,482
352,340
627,694
60,34
901,818
24,893
359,470
207,334
905,326
797,83
286,900
793,702
134,372
967,80
601,315
176,589
152,762
42,57
433,1
772,306
850,929
81,131
875,807
671,679
743,628
675,644
796,472
811,665
778,278
798,261
330,801
155,212
893,72
560,898
33,201
231,178
171,928
299,694
327,98
168,283
502,888
465,739
189,198
894,426
805,518
264,180
656,276
234,414
394,730
238,673
931,184
771,392
659,61
222,606
40,518
810,76
665,979
480,201
884,655
819,231
896,468
458,350
77,197
910,631
58,688
235,119
722,643
112,758
790,836
247,479
93,511
895,726
859,475
769,387
864,871
66,531
573,532
248,210
272,777
30,651
668,922
179,222
775,627
399,86
3,54
8,626
87,235
226,583
489,684
713,740
825,616
786,688
238,264
875,446
122,666
496,342
132,677
43,132
719,185
269,474
721,878
267,462
551,875
566,109
449,366
426,542
347,495
244,99
910,17
503,564
636,900
225,235
302,648
368,16
267,653
423,223
525,49
369,257
961,864
4,963
328,147
342,655
85,93
705,64
974,408
540,861
553,410
703,499
318,26
292,916
307,781
821,763
184,817
461,501
473,644
842,702
603,948
461,822
309,365
97,19
444,116
683,272
237,172
322,840
351,836
734,390
706,144
575,189
969,405
950,263
676,75
929,451
151,621
829,177
97,966
735,76
822,990
729,534
686,400
527,20
165,389
644,17
379,76
237,719
842,459
382,570
151,12
954,354
296,822
166,161
996,426
809,806
392,741
786,230
710,715
647,12
960,98
977,916
910,474
416,993
509,767
723,661
949,735
736,298
728,990
185,153
690,886
61,427
751,709
478,140
636,12
850,430
951,709
246,521
16,202
416,740
260,889
319,250
219,116
192,4
582,861
415,752
624,857
50,380
939,758
473,953
107,909
771,869
716,835
131,746
932,648
92,491
913,502
723,64
707,354
779,976
885,361
723,765
40,876
806,816
93,381
837,915
759,144
849,692
148,562
296,634
71,579
785,879
662,585
106,752
184,462
65,829
28,382
191,217
719,667
341,3
943,913
278,628
561,756
326,885
502,125
507,485
438,815
268,586
200,32
748,246
72,564
485,487
568,269
816,865
130,385
856,614
337,43
537,348
607,279
113,923
252,311
342,1
163,537
30,415
617,445
797,541
570,937
61,906
378,555
292,619
956,409
857,666
669,851
849,925
394,292
899,393
383,705
476,631
474,748
458,520
920,764
724,510
364,923
691,83
348,777
836,900
482,242
295,319
176,770
449,745
127,240
69,584
239,652
680,247
217,312
865,388
566,684
943,655
319,263
977,514
5,211
260,651
296,996
636,499
951,647
978,764
341,567
136,896
286,712
880,374
453,168
850,81
403,677
427,332
703,423
745,421
477,886
393,108
646,523
153,10
551,526
124,869
446,353
227,888
480,673
284,214
858,714
680,910
448,860
502,497
534,903
458,819
271,323
378,0
771,647
995,689
517,28
91,985
129,791
436,317
451,212
386,572
822,330
429,313
532,793
699,346
512,680
993,248
265,121
564,554
466,936
179,680
511,979
36,181
523,587
744,31
792,950
419,492
585,483
321,120
507,991
671,526
730,255
549,424
938,923
827,284
697,317
437,465
303,343
311,560
148,302
258,331
638,972
751,442
43,760
460,77
301,377
414,672
187,310
590,806
524,880
137,550
908,336
958,790
479,552
202,150
520,554
575,83
794,148
242,666
974,152
905,164
1,507
328,131
585,611
251,712
726,901
911,845
254,172
643,249
641,919
308,539
545,864
796,964
34,481
526,468
537,655
798,486
65,371
102,20
572,391
634,643
533,675
127,919
315,282
822,473
807,813
81,755
701,670
10,351
347,257
691,512
375,407
637,211
983,316
978,375
444,962
568,685
147,272
571,266
656,737
516,813
936,872
592,796
711,384
967,38
382,136
107,307
341,448
667,175
450,189
968,32
431,492
105,169
377,878
571,486
653,263
521,852
581,801
352,375
343,666
651,768
58,233
450,60
16,645
296,887
937,487
197,137
358,117
93,626
481,942
494,530
839,274
729,220
47,727
745,239
29,958
679,28
517,327
953,906
669,954
607,727
424,923
642,908
347,317
382,527
792,181
516,522
316,964
407,855
62,114
865,837
210,492
918,540
452,477
496,243
909,212
136,150
408,340
904,418
508,941
824,755
16,565
573,524
954,257
299,919
244,74
751,257
292,79
576,330
988,614
271,661
627,498
633,660
633,193
815,714
211,274
182,320
756,317
54,146
449,783
828,840
435,214
933,893
141,425
770,508
667,588
877,323
969,717
527,130
287,622
601,901
460,186
937,793
417,605
556,63
739,960
760,440
545,824
885,194
487,547
779,933
788,609
979,220
583,470
68,671
569,457
435,13
630,573
407,498
132,54
498,117
386,731
245,938
747,602
834,466
416,544
765,275
985,368
798,862
333,445
907,56
266,759
947,877
770,434
682,344
317,554
339,440
275,909
461,222
667,29
772,825
647,686
358,295
556,501
939,627
231,458
138,52
263,700
124,634
751,770
298,80
618,558
956,2
651,315
919,918
778,150
429,338
841,816
96,976
61,231
185,21
775,284
152,308
439,185
513,437
975,183
884,264
641,758
528,199
333,822
469,297
805,88
534,601
536,878
308,922
244,503
350,419
326,55
659,152
400,468
563,894
881,730
903,904
995,202
959,151
981,884
276,427
4,768
421,561
182,606
790,553
277,223
559,385
807,703
980,81
446,973
649,323
254,431
645,48
600,539
86,614
129,489
215,162
860,154
450,586
331,511
525,859
196,953
417,389
198,816
765,318
819,953
603,857
997,63
786,495
192,228
942,435
807,515
572,754
908,11
197,129
125,735
367,575
993,758
436,634
109,952
458,34
426,755
442,695
235,179
765,975
602,88
774,985
847,665
343,434
340,832
844,312
233,770
558,884
679,626
534,323
189,135
150,969
163,988
583,433
635,905
554,887
269,286
527,737
942,288
413,816
126,755
35,830
860,393
946,41
347,392
274,339
579,442
111,539
241,843
709,198
417,281
440,387
977,58
476,506
690,514
190,800
983,372
69,447
753,675
197,659
397,765
81,504
779,911
521,203
851,919
73,480
863,701
150,524
122,330
765,544
946,895
617,286
418,106
362,170
714,685
306,405
545,995
44,104
720,175
897,338
199,908
184,127
833,845
155,950
305,794
350,871
292,246
679,200
141,314
573,266
318,238
733,152
586,854
392,284
860,104
623,211
238,941
224,105
285,597
714,709
230,503
130,294
456,892
676,108
587,664
461,103
526,629
618,419
939,259
131,459
794,212
782,49
348,886
919,530
660,351
482,259
527,582
461,259
327,586
73,407
340,419
149,263
261,335
153,373
